Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313366,-,-,-,33.49,-111.94,-7,407,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2001,1,1,0,0,0,2.660923480987549,10.084252929687523
2001,1,1,0,30,0,2.6824774742126465,9.724847412109398
2001,1,1,1,0,0,2.704031229019165,9.365411376953148
2001,1,1,1,30,0,2.776867389678955,8.894097900390648
2001,1,1,2,0,0,2.849703788757324,8.422784423828148
2001,1,1,2,30,0,3.0459485054016113,8.024072265625023
2001,1,1,3,0,0,3.2421932220458984,7.625360107421898
2001,1,1,3,30,0,3.4971556663513184,7.377160644531273
2001,1,1,4,0,0,3.752117872238159,7.128961181640648
2001,1,1,4,30,0,3.917663097381592,6.847283935546898
2001,1,1,5,0,0,4.083208084106445,6.565637207031273
2001,1,1,5,30,0,4.132830619812012,6.196405029296898
2001,1,1,6,0,0,4.18245267868042,5.827172851562523
2001,1,1,6,30,0,4.187318801879883,5.539514160156273
2001,1,1,7,0,0,4.192184925079346,5.251824951171898
2001,1,1,7,30,0,4.062714099884033,5.845178222656273
2001,1,1,8,0,39,3.9332432746887207,6.438500976562523
2001,1,1,8,30,105,3.6140379905700684,7.747949218750023
2001,1,1,9,0,214,3.294832468032837,9.057366943359398
2001,1,1,9,30,282,2.952216625213623,10.765313720703148
2001,1,1,10,0,289,2.6096010208129883,12.473260498046898
2001,1,1,10,30,382,2.323208808898926,14.365777587890648
2001,1,1,11,0,465,2.0368165969848633,16.258294677734398
2001,1,1,11,30,487,1.6879339218139648,17.724664306640648
2001,1,1,12,0,491,1.339051365852356,19.191064453125023
2001,1,1,12,30,464,0.9513146281242371,19.856713867187523
2001,1,1,13,0,438,0.5635778903961182,20.522393798828148
2001,1,1,13,30,431,0.4028061628341675,20.454949951171898
2001,1,1,14,0,404,0.2420344203710556,20.387506103515648
2001,1,1,14,30,332,0.5128743052482605,19.761193847656273
