Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,310820,-,-,-,33.45,-112.06,-7,321,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2010,1,1,0,0,0,4.36126708984375,4.056878662109398
2010,1,1,0,30,0,4.3534650802612305,3.9879699707031477
2010,1,1,1,0,0,4.345663547515869,3.9190612792968977
2010,1,1,1,30,0,4.387246131896973,4.112023925781273
2010,1,1,2,0,0,4.428828239440918,4.305017089843773
2010,1,1,2,30,0,4.4670305252075195,4.509637451171898
2010,1,1,3,0,0,4.505232334136963,4.714227294921898
2010,1,1,3,30,0,4.510524749755859,4.766503906250023
2010,1,1,4,0,0,4.515817642211914,4.818811035156273
2010,1,1,4,30,0,4.506551742553711,4.752038574218773
2010,1,1,5,0,0,4.497286319732666,4.685266113281273
2010,1,1,5,30,0,4.492863655090332,4.539819335937523
2010,1,1,6,0,0,4.48844051361084,4.394403076171898
2010,1,1,6,30,0,4.489982604980469,4.268914794921898
2010,1,1,7,0,0,4.491525173187256,4.143426513671898
2010,1,1,7,30,0,4.359827041625977,4.864068603515648
2010,1,1,8,0,51,4.228128910064697,5.584710693359398
2010,1,1,8,30,137,3.861072540283203,7.142297363281273
2010,1,1,9,0,229,3.494016408920288,8.699884033203148
2010,1,1,9,30,317,3.245880603790283,11.007501220703148
2010,1,1,10,0,397,2.9977447986602783,13.315148925781273
2010,1,1,10,30,467,2.871485710144043,15.333886718750023
2010,1,1,11,0,523,2.7452266216278076,17.352624511718773
2010,1,1,11,30,564,2.5497889518737793,18.578332519531273
2010,1,1,12,0,590,2.354351282119751,19.804040527343773
2010,1,1,12,30,599,2.0528063774108887,20.392938232421898
2010,1,1,13,0,592,1.7512617111206055,20.981805419921898
2010,1,1,13,30,568,1.4344991445541382,21.013482666015648
2010,1,1,14,0,529,1.117736577987671,21.045190429687523
2010,1,1,14,30,475,0.8063199520111084,20.541314697265648
2010,1,1,15,0,407,0.4949032962322235,20.037438964843773
2010,1,1,15,30,328,0.4314759373664856,18.571618652343773
2010,1,1,16,0,241,0.3680485486984253,17.105798339843773
