Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,310820,-,-,-,33.45,-112.06,-7,321,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2011,1,1,0,0,0,3.219820976257324,-3.0692810058593523
2011,1,1,0,30,0,3.247174024581909,-3.2200683593749773
2011,1,1,1,0,0,3.274527072906494,-3.3708557128906023
2011,1,1,1,30,0,3.2872793674468994,-3.4868835449218523
2011,1,1,2,0,0,3.3000316619873047,-3.6029113769531023
2011,1,1,2,30,0,3.3068180084228516,-3.7180236816406023
2011,1,1,3,0,0,3.3136041164398193,-3.8331665039062273
2011,1,1,3,30,0,3.3566195964813232,-3.9044555664062273
2011,1,1,4,0,0,3.399635076522827,-3.9757751464843523
2011,1,1,4,30,0,3.4819722175598145,-4.011572265624977
2011,1,1,5,0,0,3.5643093585968018,-4.047399902343727
2011,1,1,5,30,0,3.6416573524475098,-4.079748535156227
2011,1,1,6,0,0,3.719005584716797,-4.112097167968727
2011,1,1,6,30,0,3.758701801300049,-4.080206298828102
2011,1,1,7,0,0,3.79839825630188,-4.048284912109352
2011,1,1,7,30,0,3.666620969772339,-3.1066345214843523
2011,1,1,8,0,55,3.534843683242798,-2.1649536132812273
2011,1,1,8,30,145,3.280517101287842,-0.36926879882810226
2011,1,1,9,0,241,3.026190757751465,1.4264160156250227
2011,1,1,9,30,333,2.9319419860839844,3.3232055664062727
2011,1,1,10,0,416,2.837692975997925,5.220025634765648
2011,1,1,10,30,487,2.5641565322875977,6.295281982421898
2011,1,1,11,0,545,2.2906200885772705,7.370507812500023
2011,1,1,11,30,587,2.0334150791168213,8.125421142578148
2011,1,1,12,0,614,1.7762101888656616,8.880334472656273
2011,1,1,12,30,623,1.5993552207946777,9.282617187500023
2011,1,1,13,0,615,1.4225001335144043,9.684930419921898
2011,1,1,13,30,591,1.362795114517212,9.688012695312523
2011,1,1,14,0,550,1.303090214729309,9.691125488281273
2011,1,1,14,30,494,1.3078231811523438,9.235467529296898
2011,1,1,15,0,425,1.3125561475753784,8.779840087890648
2011,1,1,15,30,343,1.3121905326843262,7.633081054687523
2011,1,1,16,0,253,1.3118247985839844,6.486291503906273
2011,1,1,16,30,157,1.3658993244171143,4.919000244140648
2011,1,1,17,0,65,1.4199739694595337,3.3516784667968977
2011,1,1,17,30,0,1.5232354402542114,2.9269042968750227
2011,1,1,18,0,0,1.6264969110488892,2.5021301269531477
2011,1,1,18,30,0,1.6965057849884033,2.1789184570312727
2011,1,1,19,0,0,1.766514778137207,1.8557067871093977
2011,1,1,19,30,0,1.8693008422851562,1.5835510253906477
2011,1,1,20,0,0,1.972086787223816,1.3113952636718977
2011,1,1,20,30,0,2.1473562717437744,1.0782409667968977
2011,1,1,21,0,0,2.3226258754730225,0.8450866699218977
2011,1,1,21,30,0,2.5539371967315674,0.6114440917968977
2011,1,1,22,0,0,2.7852485179901123,0.37777099609377274
2011,1,1,22,30,0,3.0211029052734375,0.12984619140627274
2011,1,1,23,0,0,3.256957530975342,-0.11807861328122726
2011,1,1,23,30,0,3.450145959854126,-0.38223876953122726
2011,1,2,0,0,0,3.64333438873291,-0.6463684082031023
2011,1,2,0,30,0,3.7541351318359375,-0.9010986328124773
2011,1,2,1,0,0,3.864935874938965,-1.1557983398437273
2011,1,2,1,30,0,3.9323182106018066,-1.3910583496093523
2011,1,2,2,0,0,3.9997003078460693,-1.6263183593749773
2011,1,2,2,30,0,4.025585174560547,-1.8535827636718523
2011,1,2,3,0,0,4.0514702796936035,-2.0808471679687273
2011,1,2,3,30,0,4.040022850036621,-2.2504943847656023
2011,1,2,4,0,0,4.0285749435424805,-2.4201110839843523
2011,1,2,4,30,0,4.000647068023682,-2.4324401855468523
2011,1,2,5,0,0,3.972719192504883,-2.4447387695312273
2011,1,2,5,30,0,3.9505319595336914,-2.3784240722656023
2011,1,2,6,0,0,3.9283447265625,-2.3121093749999773
2011,1,2,6,30,0,3.939835786819458,-2.1531738281249773
2011,1,2,7,0,0,3.951326847076416,-1.9942687988281023
2011,1,2,7,30,0,3.8646798133850098,-0.8533081054687273
2011,1,2,8,0,23,3.7780330181121826,0.28765258789064774
2011,1,2,8,30,61,3.4867491722106934,2.1454711914062727
2011,1,2,9,0,237,3.195465087890625,4.003320312500023
