date,Temperature
2016-01-31,13.67894400907489
2016-02-29,20.050434567711516
2016-03-31,21.999723608880675
2016-04-30,22.628721080598662
2016-05-31,22.819200248585226
2016-06-30,22.869424201757223
2016-07-31,22.90088306702718
2016-08-31,22.887016825630976
2016-09-30,22.909062885422983
2016-10-31,22.88736587598797
2016-11-30,22.908353804090783
2016-12-31,22.890693926340543
