Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,445339,-,-,-,35.65,-106.02,-7,1999,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2008,1,1,0,0,0,2.841658353805542,-11.243627929687477
2008,1,1,0,30,0,2.7812914848327637,-11.508978271484352
2008,1,1,1,0,0,2.7209246158599854,-11.774328613281227
2008,1,1,1,30,0,2.6175312995910645,-12.027441406249977
2008,1,1,2,0,0,2.5141382217407227,-12.280523681640602
2008,1,1,2,30,0,2.3900322914123535,-12.528967285156227
2008,1,1,3,0,0,2.2659263610839844,-12.777380371093727
2008,1,1,3,30,0,2.1409263610839844,-13.045111083984352
2008,1,1,4,0,0,2.0159263610839844,-13.312841796874977
2008,1,1,4,30,0,1.9284220933914185,-13.581518554687477
2008,1,1,5,0,0,1.8409178256988525,-13.850225830078102
2008,1,1,5,30,0,1.8074764013290405,-14.078833007812477
2008,1,1,6,0,0,1.7740349769592285,-14.307440185546852
2008,1,1,6,30,0,1.7552502155303955,-14.117224121093727
2008,1,1,7,0,0,1.736465573310852,-13.927008056640602
2008,1,1,7,30,28,1.6328113079071045,-12.616552734374977
2008,1,1,8,0,114,1.5291571617126465,-11.306127929687477
2008,1,1,8,30,211,1.2980103492736816,-9.524786376953102
2008,1,1,9,0,304,1.0668636560440063,-7.743414306640602
2008,1,1,9,30,389,0.9233630895614624,-5.810156249999977
2008,1,1,10,0,463,0.7798624634742737,-3.8768676757812273
2008,1,1,10,30,523,0.6359152793884277,-2.7618469238281023
2008,1,1,11,0,568,0.4919680953025818,-1.6468566894531023
2008,1,1,11,30,596,0.43688052892684937,-0.9406799316406023
2008,1,1,12,0,608,0.38179293274879456,-0.23450317382810226
2008,1,1,12,30,603,0.44262439012527466,0.06115112304689774
2008,1,1,13,0,581,0.5034558773040771,0.35677490234377274
2008,1,1,13,30,542,0.48626112937927246,0.25692138671877274
2008,1,1,14,0,489,0.4690663814544678,0.15703735351564774
2008,1,1,14,30,422,0.3819642961025238,-0.39124145507810226
2008,1,1,15,0,342,0.29486221075057983,-0.9395202636718523
2008,1,1,15,30,254,0.38369083404541016,-2.3983520507812273
2008,1,1,16,0,159,0.47251948714256287,-3.8571838378906023
2008,1,1,16,30,67,0.6735758781433105,-5.044927978515602
2008,1,1,17,0,0,0.8746322989463806,-6.232702636718727
2008,1,1,17,30,0,1.0659008026123047,-6.674353027343727
2008,1,1,18,0,0,1.257169246673584,-7.116033935546852
2008,1,1,18,30,0,1.4142966270446777,-7.436468505859352
2008,1,1,19,0,0,1.571423888206482,-7.756933593749977
2008,1,1,19,30,0,1.6375303268432617,-8.084997558593727
2008,1,1,20,0,0,1.703636884689331,-8.413061523437477
2008,1,1,20,30,0,1.697625756263733,-8.732855224609352
2008,1,1,21,0,0,1.6916146278381348,-9.052648925781227
2008,1,1,21,30,0,1.6815516948699951,-9.344580078124977
2008,1,1,22,0,0,1.671488642692566,-9.636511230468727
2008,1,1,22,30,0,1.7177975177764893,-9.893774414062477
2008,1,1,23,0,0,1.7641065120697021,-10.151068115234352
2008,1,1,23,30,0,1.842728614807129,-10.364141845703102
2008,1,2,0,0,0,1.9213505983352661,-10.577246093749977
2008,1,2,0,30,0,1.9867873191833496,-10.770452880859352
2008,1,2,1,0,0,2.0522239208221436,-10.963659667968727
2008,1,2,1,30,0,2.0982866287231445,-11.098059082031227
2008,1,2,2,0,0,2.1443490982055664,-11.232427978515602
2008,1,2,2,30,0,2.1436288356781006,-11.341345214843727
2008,1,2,3,0,0,2.1429085731506348,-11.450231933593727
2008,1,2,3,30,0,2.0997090339660645,-11.561956787109352
2008,1,2,4,0,0,2.056509494781494,-11.673681640624977
2008,1,2,4,30,0,2.0074515342712402,-11.761175537109352
2008,1,2,5,0,0,1.9583933353424072,-11.848699951171852
2008,1,2,5,30,0,1.9164562225341797,-11.875616455078102
2008,1,2,6,0,0,1.8745191097259521,-11.902532958984352
2008,1,2,6,30,0,1.82798171043396,-11.396643066406227
2008,1,2,7,0,0,1.7814444303512573,-10.890722656249977
2008,1,2,7,30,20,1.6524184942245483,-9.471929931640602
2008,1,2,8,0,84,1.5233925580978394,-8.053106689453102
2008,1,2,8,30,155,1.3232641220092773,-6.996862792968727
2008,1,2,9,0,211,1.1231355667114258,-5.940588378906227
2008,1,2,9,30,148,1.1218280792236328,-4.662817382812477
2008,1,2,10,0,176,1.1205204725265503,-3.3850463867187273
2008,1,2,10,30,274,1.16195809841156,-2.4144653320312273
2008,1,2,11,0,338,1.2033957242965698,-1.4438537597656023
2008,1,2,11,30,188,1.2062509059906006,-0.7511352539062273
2008,1,2,12,0,452,1.209106206893921,-0.05841674804685226
2008,1,2,12,30,432,1.2183034420013428,0.21755371093752274
2008,1,2,13,0,417,1.227500557899475,0.49352416992189774
2008,1,2,13,30,389,1.2402660846710205,0.40630493164064774
2008,1,2,14,0,299,1.2530314922332764,0.31911621093752274
2008,1,2,14,30,266,1.2459447383880615,-0.07312622070310226
2008,1,2,15,0,216,1.2388579845428467,-0.46539916992185226
2008,1,2,15,30,127,1.2651220560073853,-1.2755798339843523
2008,1,2,16,0,106,1.2913861274719238,-2.0857604980468523
2008,1,2,16,30,66,1.40753972530365,-2.6466125488281023
2008,1,2,17,0,0,1.523693323135376,-3.2074645996093523
2008,1,2,17,30,0,1.6426982879638672,-3.5531372070312273
2008,1,2,18,0,0,1.761703372001648,-3.8988403320312273
2008,1,2,18,30,0,1.8690991401672363,-4.363806152343727
2008,1,2,19,0,0,1.9764947891235352,-4.828771972656227
2008,1,2,19,30,0,2.018117904663086,-5.212164306640602
2008,1,2,20,0,0,2.059741258621216,-5.595556640624977
2008,1,2,20,30,0,2.0443296432495117,-5.871557617187477
2008,1,2,21,0,0,2.0289180278778076,-6.147589111328102
2008,1,2,21,30,0,2.0080695152282715,-6.383734130859352
2008,1,2,22,0,0,1.9872207641601562,-6.619909667968727
2008,1,2,22,30,0,1.9718250036239624,-6.835974121093727
2008,1,2,23,0,0,1.9564292430877686,-7.052008056640602
2008,1,2,23,30,0,1.9272518157958984,-7.247747802734352
2008,1,3,0,0,0,1.8980745077133179,-7.443487548828102
2008,1,3,0,30,0,1.8825335502624512,-7.617224121093727
2008,1,3,1,0,0,1.866992712020874,-7.790960693359352
2008,1,3,1,30,0,1.936611533164978,-7.896978759765602
2008,1,3,2,0,0,2.006230354309082,-8.002966308593727
2008,1,3,2,30,0,2.104753255844116,-8.082373046874977
2008,1,3,3,0,0,2.2032761573791504,-8.161810302734352
2008,1,3,3,30,0,2.230140447616577,-8.254675292968727
2008,1,3,4,0,0,2.257004737854004,-8.347570800781227
2008,1,3,4,30,0,2.244447708129883,-8.436224365234352
2008,1,3,5,0,0,2.2318904399871826,-8.524908447265602
2008,1,3,5,30,0,2.2261202335357666,-8.573675537109352
2008,1,3,6,0,0,2.2203500270843506,-8.622412109374977
2008,1,3,6,30,0,2.245175361633301,-8.251837158203102
2008,1,3,7,0,0,2.27000093460083,-7.881262207031227
