Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,445339,-,-,-,35.65,-106.02,-7,1999,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,GHI,Wind Speed,Temperature
2006,1,1,0,0,0,4.9673075675964355,1.1895996093750227
2006,1,1,0,30,0,5.138368606567383,1.0250793457031477
2006,1,1,1,0,0,5.309430122375488,0.8605590820312727
2006,1,1,1,30,0,5.392740249633789,0.7206665039062727
2006,1,1,2,0,0,5.476050853729248,0.5807739257812727
2006,1,1,2,30,0,5.573927879333496,0.47786865234377274
2006,1,1,3,0,0,5.671805381774902,0.37499389648439774
2006,1,1,3,30,0,5.7438249588012695,0.29531250000002274
2006,1,1,4,0,0,5.8158440589904785,0.21566162109377274
2006,1,1,4,30,0,5.870385646820068,0.06752929687502274
2006,1,1,5,0,0,5.924927234649658,-0.08060302734372726
2006,1,1,5,30,0,5.974890232086182,-0.22772827148435226
2006,1,1,6,0,0,6.024853229522705,-0.37488403320310226
2006,1,1,6,30,0,6.051182746887207,-0.28046264648435226
2006,1,1,7,0,0,6.077511787414551,-0.18604125976560226
2006,1,1,7,30,26,5.954380035400391,0.47722778320314774
2006,1,1,8,0,105,5.831247806549072,1.1405273437500227
2006,1,1,8,30,196,6.1055498123168945,1.9377075195312727
2006,1,1,9,0,285,6.379851818084717,2.7349182128906477
2006,1,1,9,30,367,6.527182579040527,3.1813293457031477
