date,Temperature
2016-01-31,13.664051654833358
2016-02-29,20.043295986121617
2016-03-31,21.99972141852738
2016-04-30,22.632163768061176
2016-05-31,22.82431030932834
2016-06-30,22.875083499658732
2016-07-31,22.906761070823023
2016-08-31,22.89306595151665
2016-09-30,22.91497590358147
2016-10-31,22.893469924861087
2016-11-30,22.91426322465462
2016-12-31,22.89683096679463
