date,Wind Speed
2016-01-31,2.2753748400039577
2016-02-29,2.281285722806317
2016-03-31,2.283248535808685
2016-04-30,2.2811930498986697
2016-05-31,2.2846611389100686
2016-06-30,2.2793305605294907
2016-07-31,2.2861608530362805
2016-08-31,2.279041697500572
2016-09-30,2.2840595682772613
2016-10-31,2.281040658006952
2016-11-30,2.281874999085647
2016-12-31,2.282724686629434
