date,Temperature
2016-01-31,13.411024374818616
2016-02-29,19.770203069966207
2016-03-31,21.709234204003085
2016-04-30,22.33382410036348
2016-05-31,22.522159378543634
2016-06-30,22.571448123642003
2016-07-31,22.60294973474315
2016-08-31,22.588521697722943
2016-09-30,22.61093672027534
2016-10-31,22.588996667990916
2016-11-30,22.610347008250834
2016-12-31,22.59216592256599
