date,Wind Speed
2016-01-31,2.2753749170978486
2016-02-29,2.2812858040184527
2016-03-31,2.28324861040397
2016-04-30,2.2811931290908003
2016-05-31,2.2846612126421784
2016-06-30,2.2793306424395605
2016-07-31,2.286160927749488
2016-08-31,2.279041780656998
2016-09-30,2.2840596444104446
2016-10-31,2.2810407373611925
2016-11-30,2.2818750776655383
2016-12-31,2.2827247636364016
